URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/louise-rennison,243,765,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F19%2Freader-center%2Fkavanaugh-ford-blasey-accusation.html,1,4,application/json
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/maggie-roche,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/bryan-murray,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/clarence-beavers,289,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/dick-bruna,288,929,text/html
https://www.nytimes.com/2018/10/03/us/politics/trump-republicans-kavanaugh-confirmation.html?module=inline,869,149,text/html
https://www.nytimes.com/2018/10/03/magazine/homemade-flour-tortilla.html?module=inline,622,128,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/thomas-starzl,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/gloria-dehaven,243,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/john-ellenby,244,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/charles-schultze,243,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/pat-summitt,243,766,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/gosta-peterson,288,931,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/vito-acconci,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/angela-raiola,243,765,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F01%2Freader-center%2Fhome-page-redesign.html,1,4,application/json
https://www.nytimes.com/2018/06/29/world/asia/china-fan-bingbing-movie-tax.html?module=inline,867,136,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F07%2Fdining%2Fwhat-to-cook-this-week.html,1,4,application/json
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/china-machado,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/michel-jouvet,289,933,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/enrico-castellani,288,930,text/html
https://www.nytimes.com/2018/09/18/us/politics/christine-blasey-ford-kavanaugh-senate-hearing.html?action=click&module=RelatedLinks&pgtype=Article,777,135,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/fredell-lack,288,930,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/robertw-taylor,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/martha-lavey,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/violette-verdy,243,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/fritz-weaver,243,766,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/andimba-toivo-ya-toivo,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/janet-reno,243,765,text/html
https://www.nytimes.com/2018/09/14/us/politics/kavanaugh-assault-allegation-letter.html?module=inline,649,135,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/john-mcmartin,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/don-baylor,288,929,text/html
https://www.nytimes.com/aponline/2018/10/04/us/ap-us-beef-recall.html?module=inline,259,104,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/gabe-pressman,288,929,text/html
https://www.nytimes.com/2018/08/08/homepage/meet-our-new-home-page.html?module=inline,350,108,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/wayne-cochran,288,930,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/albert-innaurato,288,930,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/willie-williams,243,765,text/html
https://www.nytimes.com/by/marcus-payadue,107,123,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/warren-hinckle,243,765,text/html
https://www.nytimes.com/2018/08/10/science/eugene-parker-solar-wind-nasa-probe.html?module=inline,858,133,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/frank-sinatra-jr,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/irwin-corey,288,931,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/mark-lane,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/fred-weintraub,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/sheila-michaels,288,929,text/html
https://www.nytimes.com/2018/09/28/us/politics/brett-kavanaugh-senate-judiciary.html?comments&module=inline,730,128,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/thomasc-schelling,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/buchi-emecheta,288,929,text/html
https://www.nytimes.com/2018/09/16/us/politics/brett-kavanaugh-christine-blasey-ford-sexual-assault.html?comments&module=inline,624,134,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/jeffrey-tate,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/categories/music,70,160,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/norman-dyhrenfurth,289,935,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/john-tishman,243,766,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/ann-birstein,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/abnerj-mikva,245,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/franca-sozzani,243,765,text/html
https://www.nytimes.com/2018/09/18/us/politics/trump-kavanaugh.html?action=click&module=RelatedLinks&pgtype=Article,883,124,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/christopher-wong-won,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/william-agee,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/papa-wemba,243,766,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/chuck-davis,289,933,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F28%2Freader-center%2Fkavanaugh-blasey-ford-reactions.html,1,4,application/json
https://www.nytimes.com/2018/09/17/us/hurricane-florence-live-updates.html?module=inline,661,135,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/yvette-chauvir,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/jonathan-demme,288,930,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/martin-mcguinness,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/bernie-casey,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/anne-jackson,243,767,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/linda-nochlin,287,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/lella-vignelli,245,765,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F08%2F10%2Freader-center%2Fbett-kavanaugh-wife-foia-request.html,1,4,application/json
https://www.nytimes.com/2017/04/08/us/to-charm-trump-paul-manafort-sold-himself-as-an-affordable-outsider.html?module=inline,485,126,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/cd-wright,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/jim-bush,288,929,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F18%2Freader-center%2Fhurricane-florence-recovery.html,1,4,application/json
https://www.nytimes.com/2018/09/27/us/politics/dr-blasey-ford-testimony-kavanaugh.html?comments&module=inline,721,138,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/johnw-vessey-jr,243,765,text/html
https://www.nytimes.com/2018/09/18/podcasts/the-daily/kavanaugh-christine-blasey-ford-sexual-assault-accusation.html?action=click&module=RelatedLinks&pgtype=Article,730,160,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/mike-ilitch,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/col-leok-thorsness,289,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/sydneyh-schanberg,244,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/sam-shepard,290,933,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/brian-asawa,242,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/alan-thicke,243,766,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/chuck-berry,290,933,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/drew-lewis,243,765,text/html
https://www.nytimes.com/interactive/2017/admin/100000006102550.embedded.html,26,7,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/paul-zukovsky,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/huston-smith,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/anne-jeffreys,288,929,text/html
https://www.nytimes.com/2018/09/27/us/politics/brett-kavanaugh-confirmation-hearings.html?comments&module=inline,856,135,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/dmitri-hvorostovsky,289,933,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/nate-thurmond,243,765,text/html
https://www.nytimes.com/interactive/2018/09/13/us/hurricane-florence-impact-damage-map.html?module=inline,102,32,text/html
https://www.nytimes.com/2017/05/20/world/middleeast/donald-trump-saudi-arabia.html?module=inline,1031,146,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/azzedine-ala-a,289,935,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/michael-cimino,243,765,text/html
https://www.nytimes.com/2018/07/21/insider/information-freedom-reporters-pruitt.html?action=click&module=RelatedLinks&pgtype=Article,481,132,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/sonia-rykiel,243,766,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/bo-pilgrim,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/daniel-aaron,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/nancy-friday,287,929,text/html
https://www.nytimes.com/2018/03/20/us/politics/saudi-crown-prince-arrives-at-white-house-to-meet-with-trump.html?module=inline,683,131,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/zelda-fichandler,244,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/amy-reed,289,934,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/marni-nixon,244,765,text/html
https://www.nytimes.com/watching/search?actor=javier-bardem&q=Javier%20Bardem,343,18,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/ketumile-masire,288,929,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F19%2Fstyle%2Fmodern-love-tiny-love-stories.html,1,4,application/json
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/roger-ailes,289,935,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/islam-karimov,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/brunhilde-pomsel,288,930,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/muhammad-ali,245,780,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F02%2Fdining%2Fnik-sharma-season-cookbook.html,1,4,application/json
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/irving-gottesman,243,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/jim-nabors,288,931,text/html
https://www.nytimes.com/watching/search?actor=josh-brolin&q=Josh%20Brolin,343,18,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/michel-butor,244,765,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/roberto-de-vicenzo,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/sylvan-barnet,243,765,text/html
https://www.nytimes.com/2018/10/04/world/middleeast/gaza-hamas-israel.html,681,133,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/janice-crouch,243,767,text/html
https://www.nytimes.com/interactive/2015/02/13/dining/how-to-make-polpettone.html?module=inline,59,27,text/html
https://www.nytimes.com/2018/07/14/us/politics/judge-brett-kavanaugh.html?module=inline,889,144,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/roman-herzog,288,929,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/kit-reed,288,929,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/robert-bennett,243,765,text/html
https://www.nytimes.com/2015/08/26/dining/tomato-sauce-recipe.html?action=click&module=RelatedLinks&pgtype=Article,523,117,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/jerry-krause,288,929,text/html
https://www.nytimes.com/watching/search?director=jim-jarmusch&q=Jim%20Jarmusch,343,18,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/keith-emerson,243,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/agnes-nixon,244,765,text/html
https://www.nytimes.com/2012/08/08/sports/soccer/08iht-soccer08.html?module=inline,80,99,text/html
https://www.nytimes.com/2018/07/02/us/california-ballot-initiatives.html,823,151,text/html
https://www.nytimes.com/watching/search?actor=tommy-lee-jones&q=Tommy%20Lee%20Jones,343,18,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/marc-riboud,244,767,text/html
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths/mel-tillis,288,930,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/vladimir-kagan,243,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/umberto-eco,243,765,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/katherine-dunn,243,766,text/html
